x,y
-2.9059999247491364,-5.649999935925006
-2.455999918043614,-5.649999935925006
-2.405999917298556,-5.649999935925006
-0.45599988824129145,-5.649999935925006
-4.905999954551459,-5.599999935179948
-3.9059999396502976,-5.599999935179948
-3.8559999389052395,-5.599999935179948
-2.9559999254941944,-5.599999935179948
-2.9059999247491364,-5.599999935179948
-2.455999918043614,-5.599999935179948
-2.405999917298556,-5.599999935179948
-0.45599988824129145,-5.599999935179948
-4.905999954551459,-5.54999993443489
-4.855999953806401,-5.54999993443489
-3.9059999396502976,-5.54999993443489
-3.8559999389052395,-5.54999993443489
-2.9559999254941944,-5.54999993443489
-2.9059999247491364,-5.54999993443489
-2.455999918043614,-5.54999993443489
-2.405999917298556,-5.54999993443489
-0.45599988824129145,-5.54999993443489
-4.905999954551459,-5.499999933689832
-4.855999953806401,-5.499999933689832
-3.9059999396502976,-5.499999933689832
-3.8559999389052395,-5.499999933689832
-2.9559999254941944,-5.499999933689832
-2.9059999247491364,-5.499999933689832
-2.455999918043614,-5.499999933689832
-2.405999917298556,-5.499999933689832
-0.45599988824129145,-5.499999933689832
-4.905999954551459,-5.449999932944774
-4.855999953806401,-5.449999932944774
-3.9059999396502976,-5.449999932944774
-3.8559999389052395,-5.449999932944774
-2.9559999254941944,-5.449999932944774
-2.9059999247491364,-5.449999932944774
-2.405999917298556,-5.449999932944774
-0.45599988824129145,-5.449999932944774
-4.905999954551459,-5.399999932199716
-3.9059999396502976,-5.399999932199716
-3.8559999389052395,-5.399999932199716
-2.9559999254941944,-5.399999932199716
-2.9059999247491364,-5.399999932199716
-2.505999918788672,-5.399999932199716
-2.455999918043614,-5.399999932199716
-2.405999917298556,-5.399999932199716
-0.5059998889863495,-5.399999932199716
-0.45599988824129145,-5.399999932199716
-4.905999954551459,-5.349999931454658
-3.9059999396502976,-5.349999931454658
-3.8559999389052395,-5.349999931454658
-2.9059999247491364,-5.349999931454658
-2.505999918788672,-5.349999931454658
-2.455999918043614,-5.349999931454658
-2.405999917298556,-5.349999931454658
-0.5559998897314076,-5.349999931454658
-0.5059998889863495,-5.349999931454658
-0.45599988824129145,-5.349999931454658
-4.905999954551459,-5.2999999307096
-3.9059999396502976,-5.2999999307096
-3.8559999389052395,-5.2999999307096
-2.9059999247491364,-5.2999999307096
-2.455999918043614,-5.2999999307096
-2.405999917298556,-5.2999999307096
-1.1559998986721043,-5.2999999307096
-1.1059998979270462,-5.2999999307096
-1.0559998971819882,-5.2999999307096
-1.00599989643693,-5.2999999307096
-0.955999895691872,-5.2999999307096
-0.905999894946814,-5.2999999307096
-0.6059998904764656,-5.2999999307096
-0.5559998897314076,-5.2999999307096
-0.5059998889863495,-5.2999999307096
-0.45599988824129145,-5.2999999307096
-4.905999954551459,-5.249999929964542
-3.9059999396502976,-5.249999929964542
-3.8559999389052395,-5.249999929964542
-2.9559999254941944,-5.249999929964542
-2.9059999247491364,-5.249999929964542
-2.455999918043614,-5.249999929964542
-2.405999917298556,-5.249999929964542
-1.2059998994171623,-5.249999929964542
-1.1559998986721043,-5.249999929964542
-1.1059998979270462,-5.249999929964542
-1.0559998971819882,-5.249999929964542
-1.00599989643693,-5.249999929964542
-0.955999895691872,-5.249999929964542
-0.905999894946814,-5.249999929964542
-0.8559998942017559,-5.249999929964542
-0.8059998934566979,-5.249999929964542
-0.7559998927116398,-5.249999929964542
-0.7059998919665817,-5.249999929964542
-0.6559998912215237,-5.249999929964542
-0.6059998904764656,-5.249999929964542
-0.5559998897314076,-5.249999929964542
-0.5059998889863495,-5.249999929964542
0.0940001199543472,-5.249999929964542
-4.955999955296517,-5.199999929219484
-4.905999954551459,-5.199999929219484
-3.9059999396502976,-5.199999929219484
-3.8559999389052395,-5.199999929219484
-2.9559999254941944,-5.199999929219484
-2.455999918043614,-5.199999929219484
-2.405999917298556,-5.199999929219484
-1.2059998994171623,-5.199999929219484
-1.1559998986721043,-5.199999929219484
-1.1059998979270462,-5.199999929219484
-1.0559998971819882,-5.199999929219484
-1.00599989643693,-5.199999929219484
-0.955999895691872,-5.199999929219484
-0.905999894946814,-5.199999929219484
-0.8559998942017559,-5.199999929219484
-0.8059998934566979,-5.199999929219484
-0.7559998927116398,-5.199999929219484
-0.7059998919665817,-5.199999929219484
-0.6559998912215237,-5.199999929219484
-0.6059998904764656,-5.199999929219484
-0.5559998897314076,-5.199999929219484
-0.5059998889863495,-5.199999929219484
-0.45599988824129145,-5.199999929219484
-0.4059998874962334,-5.199999929219484
-0.35599988675117533,-5.199999929219484
-0.30599988600611727,-5.199999929219484
-0.2559998852610592,-5.199999929219484
-0.20599988451600115,-5.199999929219484
-0.1559998837709431,-5.199999929219484
-0.10599988302588503,-5.199999929219484
-0.055999882280826974,-5.199999929219484
-0.005999881535768914,-5.199999929219484
0.044000119209289146,-5.199999929219484
0.0940001199543472,-5.199999929219484
0.14400012069940527,-5.199999929219484
0.19400012144446332,-5.199999929219484
0.24400012218952138,-5.199999929219484
0.29400012293457944,-5.199999929219484
0.3440001236796375,-5.199999929219484
0.39400012442469556,-5.199999929219484
0.4440001251697536,-5.199999929219484
0.4940001259148117,-5.199999929219484
0.5440001266598697,-5.199999929219484
0.5940001274049278,-5.199999929219484
0.744000129640102,-5.199999929219484
0.9440001326203342,-5.199999929219484
0.9940001333653923,-5.199999929219484
-4.905999954551459,-5.149999928474426
-3.9059999396502976,-5.149999928474426
